Numerator	Denominator	eco Valgepea 2013 11	eco Valgepea 2013 21	eco Valgepea 2013 31	eco Valgepea 2013 40	eco Valgepea 2013 48	eco Valgepea 2013 11	eco Valgepea 2013 21	eco Valgepea 2013 31	eco Valgepea 2013 40	eco Valgepea 2013 48	eco Valgepea 2013 11	eco Valgepea 2013 21	eco Valgepea 2013 31	eco Valgepea 2013 40	eco Valgepea 2013 48
Not Mapped	-Cancers	71.88	76.44	Inf	1476	1094000	Inf	1583	1331000	Inf	1690	1421000	Inf	1626	1563000	Inf
-Not Mapped	-Cancers	71.88	76.44	Inf	1476	1094000	Inf	1583	1331000	Inf	1690	1421000	Inf	1626	1563000	Inf
TOTAL	-Immune System Diseases	6315	10070000	Inf	6696	12050000	Inf	9452	16070000	Inf	12620	18620000	Inf	16230	20940000	Inf
MAPPED	-Immune System Diseases	5658	9025000	Inf	6088	10960000	Inf	8669	14740000	Inf	11660	17200000	Inf	15020	19380000	Inf
Genetic Information Processing	-Immune System Diseases	2251	3590000	Inf	2551	4592000	Inf	3920	6659000	Inf	5551	8189000	Inf	7709	9954000	Inf
-Transcription	-Immune System Diseases	177.1	333400	Inf	191	406700	Inf	252.2	502200	Inf	295.2	511700	Inf	367.7	562700	Inf
-Translation	-Immune System Diseases	1480	2353000	Inf	1721	3089000	Inf	2791	4731000	Inf	4132	6080000	Inf	5906	7607000	Inf
-Folding, Sorting and Degradation	-Immune System Diseases	389.1	626800	Inf	420.6	772300	Inf	589.2	1022000	Inf	776.1	1176000	Inf	1002	1344000	Inf
-DNA Maintenance	-Immune System Diseases	189.2	268200	Inf	198.8	314500	Inf	259.2	383700	Inf	311.1	398100	Inf	382.9	418800	Inf
-RNA Family	-Immune System Diseases	0.006897	10	Inf	0.006111	10	Inf	0.006471	10	Inf	0.007458	10	Inf	0.008527	10	Inf
Environmental Information Processing	-Immune System Diseases	67.5	107900	Inf	62.25	111800	Inf	73.91	125300	Inf	90.03	132400	Inf	105.9	136200	Inf
-Signal Transduction	-Immune System Diseases	67.01	107100	Inf	62.25	111800	Inf	73.9	125300	Inf	90.02	132400	Inf	105.9	136200	Inf
-Signaling Molecules and Interaction	-Immune System Diseases	0.494	788	Inf	0.002222	4	Inf	0.002353	4	Inf	0.002712	4	Inf	0.003101	4	Inf
Cellular Processes	-Immune System Diseases	89.44	135400	Inf	61.35	105000	Inf	89.8	144700	Inf	122.1	170500	Inf	157.8	191700	Inf
-Hemoglobin	-Immune System Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Vesicular Transport	-Immune System Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Cytoskeleton	-Immune System Diseases	24.23	38640	Inf	24.92	44860	Inf	31.9	54230	Inf	40.33	59490	Inf	51.13	65960	Inf
-Cell Motility	-Immune System Diseases	52.11	80570	Inf	23.03	41450	Inf	38.78	65930	Inf	55.23	81460	Inf	68.37	88200	Inf
-Cell Growth and Death	-Immune System Diseases	8.336	13450	Inf	10.26	18670	Inf	14.27	24520	Inf	19.88	29590	Inf	28.91	37560	Inf
-Cell Communication	-Immune System Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
Metabolism	-Immune System Diseases	3147	5079000	Inf	3288	6048000	Inf	4419	7680000	Inf	5663	8575000	Inf	6823	8970000	Inf
-Membrane Transport	-Immune System Diseases	510.6	974900	Inf	513.6	1010000	Inf	647.3	1205000	Inf	745	1210000	Inf	775.9	1101000	Inf
-Central Carbon Metabolism	-Immune System Diseases	614.9	965200	Inf	543.7	1043000	Inf	708.2	1323000	Inf	867.7	1315000	Inf	1039	1276000	Inf
-Energy Metabolism	-Immune System Diseases	137.8	301200	Inf	155.1	426500	Inf	221.9	542600	Inf	294.7	562000	Inf	381.7	499200	Inf
-Biosynthesis	-Immune System Diseases	633.5	1051000	Inf	749.4	1401000	Inf	1083	1941000	Inf	1526	2489000	Inf	1944	2752000	Inf
-Other Enzymes	-Immune System Diseases	900.7	1727000	Inf	989.4	1982000	Inf	1326	2500000	Inf	1664	2833000	Inf	2065	3035000	Inf
Organismal Systems	-Immune System Diseases	0	3980	Inf	0	5215	Inf	0	7635	Inf	0	8350	Inf	0	7050	Inf
-Immune System	-Immune System Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Endocrine System	-Immune System Diseases	0	3980	Inf	0	5215	Inf	0	7635	Inf	0	8350	Inf	0	7050	Inf
-Circulatory System	-Immune System Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Digestive System	-Immune System Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Excretory System	-Immune System Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Nervous System	-Immune System Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Sensory System	-Immune System Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Development	-Immune System Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Environmental Adaptation	-Immune System Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
Human Diseases	-Immune System Diseases	57.65	100000	Inf	56.37	90040	Inf	77.43	116000	Inf	98.63	121500	Inf	115.9	117600	Inf
-Cancers	-Immune System Diseases	0	9.144	Inf	0	0.4117	Inf	0	0.4947	Inf	0	0.5702	Inf	0	0.745	Inf
-Immune System Diseases	-Immune System Diseases	1	1	NaN	1	1	NaN	1	1	NaN	1	1	NaN	1	1	NaN
-Neurodegenerative Diseases	-Immune System Diseases	0	5305	Inf	0	3060	Inf	0	3265	Inf	0	3155	Inf	0	3430	Inf
-Cardiovascular Diseases	-Immune System Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Metabolic Diseases	-Immune System Diseases	0	0	Inf	0	0	Inf	0	0	Inf	0	0	Inf	0	0	Inf
-Infectious Diseases	-Immune System Diseases	10.76	33790	Inf	11.78	37610	Inf	13.09	50650	Inf	15.19	57180	Inf	17.96	51300	Inf
Not Mapped	-Immune System Diseases	657.2	1048000	Inf	607.5	1094000	Inf	782.9	1331000	Inf	963.4	1421000	Inf	1212	1563000	Inf
-Not Mapped	-Immune System Diseases	657.2	1048000	Inf	607.5	1094000	Inf	782.9	1331000	Inf	963.4	1421000	Inf	1212	1563000	Inf
TOTAL	-Neurodegenerative Diseases	157.6	171.9	Inf	116.1	119.6	Inf	107.1	109.5	Inf	90.53	91.94	Inf	130.9	133.8	Inf
MAPPED	-Neurodegenerative Diseases	141.2	154	Inf	105.6	108.8	Inf	98.23	100.4	Inf	83.62	84.93	Inf	121.1	123.8	Inf
Genetic Information Processing	-Neurodegenerative Diseases	55.29	60.34	Inf	43.52	44.92	Inf	43.74	44.85	Inf	39.29	40.2	Inf	61.48	62.98	Inf
-Transcription	-Neurodegenerative Diseases	4.685	4.977	Inf	3.413	3.753	Inf	2.921	3.237	Inf	2.15	2.415	Inf	3.03	3.393	Inf
-Translation	-Neurodegenerative Diseases	36.7	40.28	Inf	29.64	30.75	Inf	31.43	32.33	Inf	29.47	30.09	Inf	47.4	48.66	Inf
-Folding, Sorting and Degradation	-Neurodegenerative Diseases	9.63	10.3	Inf	7.271	7.831	Inf	6.598	7.16	Inf	5.503	6.002	Inf	8.08	8.86	Inf
-DNA Maintenance	-Neurodegenerative Diseases	3.911	4.992	Inf	2.8	3.573	Inf	2.356	3.018	Inf	1.77	2.269	Inf	2.395	3.173	Inf
-RNA Family	-Neurodegenerative Diseases	0.0001877	0.0002503	Inf	0.0001092	0.0001541	Inf	7.495e-05	0.0001066	Inf	5.431e-05	7.779e-05	Inf	7.026e-05	0.0001	Inf
Environmental Information Processing	-Neurodegenerative Diseases	1.664	2.104	Inf	1.077	1.393	Inf	0.8349	1.062	Inf	0.6438	0.8107	Inf	0.8513	1.074	Inf
-Signal Transduction	-Neurodegenerative Diseases	1.651	2.09	Inf	1.076	1.393	Inf	0.8349	1.062	Inf	0.6438	0.8106	Inf	0.8513	1.074	Inf
-Signaling Molecules and Interaction	-Neurodegenerative Diseases	0.01233	0.01344	Inf	3.853e-05	3.97e-05	Inf	2.666e-05	2.725e-05	Inf	1.945e-05	1.975e-05	Inf	2.5e-05	2.555e-05	Inf
Cellular Processes	-Neurodegenerative Diseases	2.045	2.768	Inf	1.009	1.479	Inf	0.9625	1.284	Inf	0.8278	1.077	Inf	1.197	1.37	Inf
-Hemoglobin	-Neurodegenerative Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Vesicular Transport	-Neurodegenerative Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Cytoskeleton	-Neurodegenerative Diseases	0.6046	0.6593	Inf	0.4321	0.4453	Inf	0.3615	0.3695	Inf	0.2892	0.2937	Inf	0.4122	0.4213	Inf
-Cell Motility	-Neurodegenerative Diseases	1.21	1.953	Inf	0.3992	0.8689	Inf	0.4394	0.7604	Inf	0.396	0.645	Inf	0.5513	0.725	Inf
-Cell Growth and Death	-Neurodegenerative Diseases	0.208	0.2534	Inf	0.1779	0.2091	Inf	0.1617	0.1992	Inf	0.1426	0.1776	Inf	0.2331	0.2939	Inf
-Cell Communication	-Neurodegenerative Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
Metabolism	-Neurodegenerative Diseases	77.43	85.92	Inf	56.26	59.07	Inf	49.37	51.36	Inf	40	41.36	Inf	54.12	56.22	Inf
-Membrane Transport	-Neurodegenerative Diseases	13.89	16.41	Inf	9.176	10.85	Inf	7.497	9.11	Inf	5.426	6.589	Inf	6.393	7.682	Inf
-Central Carbon Metabolism	-Neurodegenerative Diseases	15.32	20.41	Inf	9.459	12.59	Inf	8.025	10.36	Inf	6.223	7.797	Inf	7.86	9.942	Inf
-Energy Metabolism	-Neurodegenerative Diseases	3.75	5.305	Inf	2.772	4.109	Inf	2.571	3.783	Inf	2.118	3.125	Inf	2.37	3.954	Inf
-Biosynthesis	-Neurodegenerative Diseases	16.38	19.21	Inf	13.87	15.32	Inf	13.21	14.76	Inf	11.95	13.68	Inf	17.49	19.54	Inf
-Other Enzymes	-Neurodegenerative Diseases	22.08	25.23	Inf	15.69	17.51	Inf	13.73	15.02	Inf	10.99	12.06	Inf	15.42	17.71	Inf
Organismal Systems	-Neurodegenerative Diseases	0	0.0794	Inf	0	0.05443	Inf	0	0.05202	Inf	0	0.04123	Inf	0	0.04503	Inf
-Immune System	-Neurodegenerative Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Endocrine System	-Neurodegenerative Diseases	0	0.0794	Inf	0	0.05443	Inf	0	0.05202	Inf	0	0.04123	Inf	0	0.04503	Inf
-Circulatory System	-Neurodegenerative Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Digestive System	-Neurodegenerative Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Excretory System	-Neurodegenerative Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Nervous System	-Neurodegenerative Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Sensory System	-Neurodegenerative Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Development	-Neurodegenerative Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Environmental Adaptation	-Neurodegenerative Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
Human Diseases	-Neurodegenerative Diseases	1.512	2.598	Inf	1.236	2.06	Inf	1.169	1.979	Inf	1.122	1.771	Inf	1.162	2.018	Inf
-Cancers	-Neurodegenerative Diseases	0	0.2146	Inf	0	0.007128	Inf	0	0.005599	Inf	0	0.004084	Inf	0	0.006	Inf
-Immune System Diseases	-Neurodegenerative Diseases	0	0.0001885	Inf	0	0.0003268	Inf	0	0.0003063	Inf	0	0.000317	Inf	0	0.0002915	Inf
-Neurodegenerative Diseases	-Neurodegenerative Diseases	1	1	NaN	1	1	NaN	1	1	NaN	1	1	NaN	1	1	NaN
-Cardiovascular Diseases	-Neurodegenerative Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Metabolic Diseases	-Neurodegenerative Diseases	0	0.6984	NaN	0	0.4756	NaN	0	0.4101	NaN	0	0.3068	NaN	0	0.3139	NaN
-Infectious Diseases	-Neurodegenerative Diseases	0.02369	0.4874	Inf	0.01588	0.3329	Inf	0.01822	0.308	Inf	0.01264	0.2554	Inf	0.01946	0.3835	Inf
Not Mapped	-Neurodegenerative Diseases	16.4	17.89	Inf	10.53	10.85	Inf	8.871	9.068	Inf	6.909	7.016	Inf	9.769	9.983	Inf
-Not Mapped	-Neurodegenerative Diseases	16.4	17.89	Inf	10.53	10.85	Inf	8.871	9.068	Inf	6.909	7.016	Inf	9.769	9.983	Inf
TOTAL	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
MAPPED	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Transcription	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Translation	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Cardiovascular Diseases	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN
-Cytoskeleton	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Metabolism	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Cardiovascular Diseases	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN
-Immune System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Cardiovascular Diseases	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN
-Circulatory System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Cardiovascular Diseases	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN
-Excretory System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Cardiovascular Diseases	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN
-Sensory System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Development	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Cardiovascular Diseases	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN
Human Diseases	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cancers	-Cardiovascular Diseases	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN
-Immune System Diseases	-Cardiovascular Diseases	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN
-Neurodegenerative Diseases	-Cardiovascular Diseases	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN
-Cardiovascular Diseases	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Metabolic Diseases	-Cardiovascular Diseases	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN	Inf	Inf	NaN
-Infectious Diseases	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
TOTAL	-Metabolic Diseases	124.8	279.2	Inf	139.4	325.2	Inf	143.5	318.6	Inf	158.5	342.2	Inf	185.2	417	Inf
MAPPED	-Metabolic Diseases	111.8	250.2	Inf	126.8	295.7	Inf	131.6	292.2	Inf	146.4	316.1	Inf	171.4	385.9	Inf
Genetic Information Processing	-Metabolic Diseases	44.93	99.5	Inf	53.67	123.9	Inf	59.98	132.1	Inf	70.23	150.5	Inf	88.78	200.3	Inf
-Transcription	-Metabolic Diseases	4.13	9.643	Inf	4.705	11.51	Inf	4.486	10.54	Inf	4.354	10.01	Inf	4.976	10.81	Inf
-Translation	-Metabolic Diseases	29.31	65.53	Inf	35.92	83.79	Inf	42.45	94.28	Inf	51.97	112.2	Inf	67.49	151.9	Inf
-Folding, Sorting and Degradation	-Metabolic Diseases	8.158	17.37	Inf	9.406	20.84	Inf	9.595	20.26	Inf	10.51	21.61	Inf	12.53	27.8	Inf
-DNA Maintenance	-Metabolic Diseases	3.323	8.11	Inf	3.639	9.246	Inf	3.448	8.356	Inf	3.403	8.001	Inf	3.773	10.71	Inf
-RNA Family	-Metabolic Diseases	0.0001611	0.0003604	Inf	0.0001504	0.0003508	Inf	0.0001161	0.00026	Inf	0.0001106	0.0002536	Inf	0.000115	0.0003186	Inf
Environmental Information Processing	-Metabolic Diseases	1.317	3.418	Inf	1.293	3.741	Inf	1.119	3.058	Inf	1.127	3.017	Inf	1.204	3.419	Inf
-Signal Transduction	-Metabolic Diseases	1.308	3.396	Inf	1.293	3.741	Inf	1.119	3.058	Inf	1.127	3.017	Inf	1.204	3.419	Inf
-Signaling Molecules and Interaction	-Metabolic Diseases	0.009763	0.02184	Inf	4.628e-05	0.0001079	Inf	3.573e-05	7.932e-05	Inf	3.404e-05	7.352e-05	Inf	3.537e-05	7.965e-05	Inf
Cellular Processes	-Metabolic Diseases	2.192	4.13	Inf	1.779	2.98	Inf	1.722	3.027	Inf	1.887	3.309	Inf	1.941	3.986	Inf
-Hemoglobin	-Metabolic Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Vesicular Transport	-Metabolic Diseases	0	0.1471	NaN	0	0.08257	NaN	0	0.06474	NaN	0	0.05799	NaN	0	0.05456	NaN
-Cytoskeleton	-Metabolic Diseases	0.4787	1.071	Inf	0.519	1.21	Inf	0.4844	1.075	Inf	0.5062	1.093	Inf	0.5832	1.313	Inf
-Cell Motility	-Metabolic Diseases	1.546	2.5	Inf	0.8394	1.118	Inf	1.019	1.307	Inf	1.129	1.497	Inf	1.026	1.756	Inf
-Cell Growth and Death	-Metabolic Diseases	0.1667	0.4117	Inf	0.216	0.5686	Inf	0.219	0.5798	Inf	0.2518	0.661	Inf	0.3322	0.9162	Inf
-Cell Communication	-Metabolic Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
Metabolism	-Metabolic Diseases	61.31	140.8	Inf	67.57	163.2	Inf	66.16	152.3	Inf	70.02	157.6	Inf	76.57	178.3	Inf
-Membrane Transport	-Metabolic Diseases	12.12	27.87	Inf	11.34	29.49	Inf	10.61	26.51	Inf	10.17	24.53	Inf	9.789	24.13	Inf
-Central Carbon Metabolism	-Metabolic Diseases	12.13	33.16	Inf	14.04	34.22	Inf	12.3	29.05	Inf	11.19	26.97	Inf	11.12	31.67	Inf
-Energy Metabolism	-Metabolic Diseases	4.2	9.165	Inf	4.935	11.88	Inf	5.069	11.08	Inf	5.47	11.04	Inf	5.903	12.6	Inf
-Biosynthesis	-Metabolic Diseases	14.25	32.36	Inf	18.4	42.69	Inf	19.78	43.17	Inf	23.94	51.08	Inf	27.64	57.47	Inf
-Other Enzymes	-Metabolic Diseases	18.6	49.1	Inf	18.84	58.15	Inf	18.39	52.6	Inf	19.25	53.02	Inf	21.81	56.42	Inf
Organismal Systems	-Metabolic Diseases	0	0.251	Inf	0	0.2932	Inf	0	0.2417	Inf	0	0.1943	Inf	0	0.1315	Inf
-Immune System	-Metabolic Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Endocrine System	-Metabolic Diseases	0	0.251	Inf	0	0.2932	Inf	0	0.2417	Inf	0	0.1943	Inf	0	0.1315	Inf
-Circulatory System	-Metabolic Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Digestive System	-Metabolic Diseases	0	0.006319	NaN	0	0.004339	NaN	0	0.005538	NaN	0	0.005872	NaN	0	0.006367	NaN
-Excretory System	-Metabolic Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Nervous System	-Metabolic Diseases	0	2.772e-05	NaN	0	2.698e-05	NaN	0	1.983e-05	NaN	0	1.838e-05	NaN	0	1.591e-05	NaN
-Sensory System	-Metabolic Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Development	-Metabolic Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Environmental Adaptation	-Metabolic Diseases	0	0.1407	NaN	0	0.1525	NaN	0	0.09032	NaN	0	0.0408	NaN	0	0.01933	NaN
Human Diseases	-Metabolic Diseases	2.057	4.742	Inf	2.43	5.989	Inf	2.3	6.048	Inf	2.234	6.847	Inf	1.871	5.263	Inf
-Cancers	-Metabolic Diseases	0	0.3802	NaN	0	0.01997	NaN	0	0.01666	NaN	0	0.01544	NaN	0	0.01912	NaN
-Immune System Diseases	-Metabolic Diseases	0	2.772e-05	Inf	0	2.698e-05	Inf	0	1.983e-05	Inf	0	1.838e-05	Inf	0	1.591e-05	Inf
-Neurodegenerative Diseases	-Metabolic Diseases	0.1471	1.625	NaN	0.08257	2.719	NaN	0.06474	2.91	NaN	0.05799	3.722	NaN	0.05456	3.186	NaN
-Cardiovascular Diseases	-Metabolic Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Metabolic Diseases	-Metabolic Diseases	1	1	NaN	1	1	NaN	1	1	NaN	1	1	NaN	1	1	NaN
-Infectious Diseases	-Metabolic Diseases	0.03392	2.093	Inf	0.0334	2.25	Inf	0.04443	2.121	Inf	0.04119	2.109	Inf	0.06201	1.758	Inf
Not Mapped	-Metabolic Diseases	12.99	29.06	Inf	12.65	29.51	Inf	11.89	26.39	Inf	12.09	26.12	Inf	13.82	31.12	Inf
-Not Mapped	-Metabolic Diseases	12.99	29.06	Inf	12.65	29.51	Inf	11.89	26.39	Inf	12.09	26.12	Inf	13.82	31.12	Inf
TOTAL	-Infectious Diseases	94.68	298.1	587.1	101	320.5	568.4	106.9	317.3	722.1	113.3	325.6	831	123.6	341.3	903.9
MAPPED	-Infectious Diseases	84.83	267.1	526	91.84	291.4	516.9	98.01	291	662.3	104.6	300.8	767.6	114.4	315.8	836.4
Genetic Information Processing	-Infectious Diseases	33.21	106.8	212.1	37.92	122.7	219.3	43.7	132.1	302.8	49.19	143.7	368.9	58.1	162.1	433.3
-Transcription	-Infectious Diseases	2.864	9.612	16.47	3.107	10.72	17.27	3.047	10.07	19.26	2.83	9.05	19.43	3.019	9.467	20.48
-Translation	-Infectious Diseases	22.16	69.62	137.6	25.94	82.14	146.1	31.53	93.42	213.2	37.04	106.3	272	44.94	124.4	328.8
-Folding, Sorting and Degradation	-Infectious Diseases	5.555	18.99	40.49	6.118	20.82	39.95	6.384	20.47	50.4	6.711	20.76	56.99	7.455	21.07	62.56
