Numerator	Denominator	hsa Krizhanovsky 2013 Normal	hsa Krizhanovsky 2013 Senescent	hsa Krizhanovsky 2013 Normal a	hsa Krizhanovsky 2013 Senescent a	hsa Krizhanovsky 2013 Normal	hsa Krizhanovsky 2013 Senescent	hsa Krizhanovsky 2013 Normal a	hsa Krizhanovsky 2013 Senescent a	hsa Krizhanovsky 2013 Normal	hsa Krizhanovsky 2013 Senescent	hsa Krizhanovsky 2013 Normal a	hsa Krizhanovsky 2013 Senescent a
-Endocrine System	-Immune System Diseases	0.07238	0.2307	0.5564	0.05395	0.1878	0.5979	0.1293	0.3144	0.8114	0.05978	0.2242	0.5918
-Circulatory System	-Immune System Diseases	0.3926	0.5964	4.198	0.2804	0.4319	3.889	0.7999	0.9742	4.39	0.3286	0.4959	3.706
-Digestive System	-Immune System Diseases	0.006104	0.02664	0.1968	0.005333	0.0224	0.2375	0.009524	0.03978	0.1729	0.005037	0.02285	0.205
-Excretory System	-Immune System Diseases	0.05966	0.1922	0.4032	0.04044	0.1549	0.2936	0.1537	0.2945	0.6514	0.03918	0.163	0.3239
-Nervous System	-Immune System Diseases	0.0227	0.09439	3.467	0.02058	0.07537	3.802	0.03082	0.1211	5.063	0.01692	0.07318	3.534
-Sensory System	-Immune System Diseases	0	0	0.006074	0	0	0.005013	0	0	0.00915	0	0	0.004831
-Development	-Immune System Diseases	0.03996	0.1577	1.103	0.04042	0.1448	1.058	0.05315	0.1841	1.273	0.04309	0.1514	1.267
-Environmental Adaptation	-Immune System Diseases	0	0.00933	0.6086	0	0.00962	0.5096	0	0.0153	0.7474	0	0.0111	0.5475
Human Diseases	-Immune System Diseases	3.998	9.601	19.09	3.621	10.16	17.33	5.028	12.91	27.05	3.805	9.871	18.23
-Cancers	-Immune System Diseases	0.1069	0.1896	2.173	0.08359	0.1813	2.498	0.1888	0.2848	2.781	0.1053	0.2137	2.379
-Immune System Diseases	-Immune System Diseases	1	1	1	1	1	1	1	1	1	1	1	1
-Neurodegenerative Diseases	-Immune System Diseases	0.5072	1.541	7.42	0.3201	1.007	7.638	0.8364	2.683	10.71	0.3356	1.042	7.283
-Cardiovascular Diseases	-Immune System Diseases	0.8594	1.624	3.947	0.8151	1.544	3.568	0.7482	2.159	4.656	0.8825	1.592	3.606
-Metabolic Diseases	-Immune System Diseases	0	0	0.4383	0	0	0.383	0	0	0.5199	0	0	0.4468
-Infectious Diseases	-Immune System Diseases	0.6901	2.998	6.183	0.5943	2.439	6.892	1.153	3.726	11.36	0.5783	2.031	8.057
Not Mapped	-Immune System Diseases	8.977	16.78	39.93	7.323	14.4	39.19	14.05	27.69	66.66	7.597	15.51	41.52
-Not Mapped	-Immune System Diseases	8.977	16.78	39.93	7.323	14.4	39.19	14.05	27.69	66.66	7.597	15.51	41.52
TOTAL	-Neurodegenerative Diseases	22.73	52.98	104	23.86	53.04	115.1	22.46	51.54	97.1	26.67	49.6	106.2
MAPPED	-Neurodegenerative Diseases	18.87	43.96	86.33	19.71	43.82	95.12	18.58	42.63	80.3	21.9	40.72	87.16
Genetic Information Processing	-Neurodegenerative Diseases	4.538	9.081	22.2	5.5	11.35	31.5	4.141	8.554	18.89	6.47	12.26	34.99
-Transcription	-Neurodegenerative Diseases	0.2673	0.6528	1.21	0.361	0.8333	1.783	0.2131	0.5276	0.9265	0.4229	0.822	1.709
-Translation	-Neurodegenerative Diseases	1.372	3.193	6.156	1.717	3.969	8.387	1.225	2.804	5.134	1.969	4.194	8.175
-Folding, Sorting and Degradation	-Neurodegenerative Diseases	2.275	4.63	11.64	2.665	4.87	14.6	2.21	4.255	10.63	3.247	4.594	14.46
-DNA Maintenance	-Neurodegenerative Diseases	0.6047	1.534	6.965	0.7576	1.882	12.54	0.4926	1.355	4.388	0.8312	2.078	14.46
-RNA Family	-Neurodegenerative Diseases	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Neurodegenerative Diseases	0.5612	1.088	2.193	0.759	1.518	2.899	0.5373	1.288	2.325	0.9048	1.857	3.601
-Signal Transduction	-Neurodegenerative Diseases	0.0301	0.1794	0.4138	0.03577	0.2106	0.4514	0.02814	0.191	0.4342	0.04513	0.1983	0.3992
-Signaling Molecules and Interaction	-Neurodegenerative Diseases	0.5268	0.7848	1.779	0.624	1.113	2.751	0.5051	0.9699	1.891	0.7606	1.458	3.416
Cellular Processes	-Neurodegenerative Diseases	6.62	19.61	31.24	4.814	16.79	24.52	7.499	20.52	33.14	4.369	14.68	22.3
-Crystallins	-Neurodegenerative Diseases	0	0	0	0	0	0	0	0	0	0	0	0
-Stress Response	-Neurodegenerative Diseases	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Neurodegenerative Diseases	0.1438	0.4828	0.7097	0.1259	0.4816	0.8292	0.1592	0.5409	0.7191	0.1352	0.5184	0.9111
-Cytoskeleton	-Neurodegenerative Diseases	6.077	17.25	27.22	4.202	14.71	21.82	6.982	18.16	29.42	3.74	12.74	17.07
-Cell Motility	-Neurodegenerative Diseases	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Neurodegenerative Diseases	0.0247	0.827	1.625	0.02315	0.891	1.871	0.03148	0.8678	1.547	0.02357	0.8609	1.771
-Cell Communication	-Neurodegenerative Diseases	0.2606	0.4266	1.359	0.3426	0.5957	1.754	0.2001	0.4128	1.044	0.3578	0.6746	1.623
Metabolism	-Neurodegenerative Diseases	2.361	6.556	11.59	2.546	7.411	13.65	2.022	6.211	10.44	2.736	6.663	12.23
-Membrane Transport	-Neurodegenerative Diseases	0.00192	0.00859	0.012	0.001857	0.01	0.01422	0.001088	0.005309	0.01055	0.001696	0.008464	0.01496
-Central Carbon Metabolism	-Neurodegenerative Diseases	0.453	0.8501	3.115	0.5463	1.132	4.79	0.3545	0.7168	2.556	0.5848	1.318	4.525
-Energy Metabolism	-Neurodegenerative Diseases	0.09174	0.5179	0.7882	0.1091	0.6182	0.8469	0.0714	0.5006	0.8112	0.1222	0.5837	0.7969
-Biosynthesis	-Neurodegenerative Diseases	0.3314	0.7881	1.607	0.3495	0.8967	1.561	0.2675	0.7355	1.388	0.3577	0.7681	1.479
-Other Enzymes	-Neurodegenerative Diseases	1.014	2.33	6.247	1.097	2.97	8.724	0.9393	2.226	5.68	1.18	3.193	7.995
Organismal Systems	-Neurodegenerative Diseases	0.8844	1.669	3.469	0.9468	2.174	4.244	0.7258	1.606	3.052	1.157	2.524	4.504
-Immune System	-Neurodegenerative Diseases	0.2043	0.4075	1.108	0.2149	0.4409	1.551	0.1812	0.3732	1.027	0.2501	0.5389	1.815
-Endocrine System	-Neurodegenerative Diseases	0.03371	0.07062	0.5337	0.0337	0.09199	0.927	0.03329	0.07615	0.4113	0.04076	0.09254	0.9188
-Circulatory System	-Neurodegenerative Diseases	0.1274	0.5037	1.04	0.113	0.4654	0.9988	0.14	0.3869	1.058	0.1337	0.5088	0.988
-Digestive System	-Neurodegenerative Diseases	0.005225	0.01163	0.03055	0.00495	0.01719	0.04918	0.005048	0.01034	0.02323	0.004341	0.02	0.06089
-Excretory System	-Neurodegenerative Diseases	0.01247	0.0706	0.3072	0.01145	0.07241	0.3086	0.00938	0.07357	0.3092	0.01075	0.07555	0.3235
-Nervous System	-Neurodegenerative Diseases	0.01503	0.07431	0.3724	0.01666	0.09692	0.4194	0.01262	0.03994	0.3939	0.01689	0.07749	0.4852
-Sensory System	-Neurodegenerative Diseases	0	0	0.01198	0	0	0.01566	0	0	0.01094	0	0	0.01439
-Development	-Neurodegenerative Diseases	0.02139	0.04514	0.2356	0.02723	0.0739	0.2814	0.01719	0.03721	0.1972	0.03167	0.08303	0.3395
-Environmental Adaptation	-Neurodegenerative Diseases	0	0.004025	0.1293	0	0.004808	0.1307	0	0.003467	0.1158	0	0.004748	0.142
Human Diseases	-Neurodegenerative Diseases	1.618	4.437	9.623	1.746	4.789	14.93	1.577	3.696	7.708	1.882	4.659	17.5
-Cancers	-Neurodegenerative Diseases	0.02555	0.08906	0.6741	0.02398	0.1135	1.172	0.02659	0.09551	0.5486	0.03743	0.1457	1.269
-Immune System Diseases	-Neurodegenerative Diseases	0.07313	0.2324	1.791	0.1008	0.2661	2.313	0.0583	0.1549	1.086	0.1363	0.2679	2.033
-Neurodegenerative Diseases	-Neurodegenerative Diseases	1	1	1	1	1	1	1	1	1	1	1	1
-Cardiovascular Diseases	-Neurodegenerative Diseases	0.2849	0.8385	2.21	0.3411	1.4	3.203	0.2438	0.455	1.393	0.3881	1.545	3.237
-Metabolic Diseases	-Neurodegenerative Diseases	0	0	0.5788	0	0	0.8515	0	0	0.4204	0	0	0.9044
-Infectious Diseases	-Neurodegenerative Diseases	0.2193	0.6898	6.438	0.2458	1.021	10.61	0.208	0.7424	5.204	0.2789	1.114	12.85
Not Mapped	-Neurodegenerative Diseases	3.868	9.014	17.7	4.147	9.22	20.01	3.887	8.918	16.8	4.776	8.882	19.01
-Not Mapped	-Neurodegenerative Diseases	3.868	9.014	17.7	4.147	9.22	20.01	3.887	8.918	16.8	4.776	8.882	19.01
TOTAL	-Cardiovascular Diseases	41.59	47.07	94.13	34.03	38.96	77.05	59.66	69.7	104.5	32.11	35.54	75.77
MAPPED	-Cardiovascular Diseases	34.51	39.06	78.11	28.12	32.19	63.65	49.34	57.64	86.41	26.36	29.18	62.2
Genetic Information Processing	-Cardiovascular Diseases	7.671	11.73	27.39	7.286	12.01	27.52	10.59	15.26	25.94	7.272	12.02	29.22
-Transcription	-Cardiovascular Diseases	0.5	0.5476	1.131	0.5291	0.5839	1.19	0.5744	0.6651	1.087	0.5072	0.5603	1.238
-Translation	-Cardiovascular Diseases	2.516	2.785	5.646	2.547	2.763	5.54	3.254	3.686	5.545	2.453	2.808	5.514
-Folding, Sorting and Degradation	-Cardiovascular Diseases	3.533	5.266	10.88	3.125	4.737	9.968	5.069	7.63	11.44	2.974	4.759	9.778
-DNA Maintenance	-Cardiovascular Diseases	0.6058	2.162	9.71	0.5695	2.107	10.62	0.8452	1.815	7.935	0.5574	2.021	11.83
-RNA Family	-Cardiovascular Diseases	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Cardiovascular Diseases	0.7514	1.611	2.873	0.685	1.488	2.447	1.288	1.979	3.861	0.7075	1.382	2.688
-Signal Transduction	-Cardiovascular Diseases	0.02294	0.1634	0.9693	0.02295	0.1409	0.6175	0.03352	0.2709	1.439	0.02921	0.1231	0.511
-Signaling Molecules and Interaction	-Cardiovascular Diseases	0.5422	1.23	1.903	0.5037	1.218	2.006	0.9551	1.6	2.422	0.5734	1.264	2.177
Cellular Processes	-Cardiovascular Diseases	12.93	15.63	29.13	7.654	10.77	17.49	20.53	25.45	37.07	5.776	9.503	15.29
-Crystallins	-Cardiovascular Diseases	0	0	0	0	0	0	0	0	0	0	0	0
-Stress Response	-Cardiovascular Diseases	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Cardiovascular Diseases	0.2802	0.467	1.112	0.1927	0.3501	0.8454	0.4486	0.6642	1.481	0.1722	0.323	0.8493
-Cytoskeleton	-Cardiovascular Diseases	11.25	14.08	26.1	6.212	9.437	15.03	18.16	22.94	32.95	4.499	8.25	12.25
-Cell Motility	-Cardiovascular Diseases	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Cardiovascular Diseases	0.06691	0.6629	1.433	0.05308	0.6052	1.274	0.09585	1.015	1.731	0.04798	0.5717	1.284
-Cell Communication	-Cardiovascular Diseases	0.382	0.6346	1.156	0.4253	0.6494	1.269	0.5613	0.7831	1.18	0.3824	0.5499	1.133
Metabolism	-Cardiovascular Diseases	4.847	5.388	8.564	4.263	4.755	7.511	6.683	7.636	8.759	3.776	4.313	7.048
-Membrane Transport	-Cardiovascular Diseases	0.002057	0.008107	0.02976	0.001791	0.006344	0.02782	0.001422	0.01039	0.0293	0.001421	0.003451	0.02267
-Central Carbon Metabolism	-Cardiovascular Diseases	0.492	1.32	2.546	0.432	1.255	2.449	0.636	1.835	2.94	0.4116	1.19	2.354
-Energy Metabolism	-Cardiovascular Diseases	0.258	0.3566	0.7751	0.2103	0.3198	0.8194	0.2928	0.5341	0.8681	0.2049	0.3148	0.7478
-Biosynthesis	-Cardiovascular Diseases	0.6293	0.7366	1.698	0.4873	0.6504	1.332	0.789	0.9962	1.764	0.4108	0.5538	1.243
-Other Enzymes	-Cardiovascular Diseases	1.61	3.202	4.031	1.344	2.715	3.289	2.192	4.077	4.996	1.256	2.645	3.338
Organismal Systems	-Cardiovascular Diseases	1.13	1.57	4.574	0.9576	1.363	4.116	1.523	2.459	4.514	0.9634	1.266	4.385
-Immune System	-Cardiovascular Diseases	0.1003	0.6682	1.031	0.1013	0.6299	0.8613	0.1273	0.8472	1.161	0.09914	0.6236	0.8853
-Endocrine System	-Cardiovascular Diseases	0.04718	0.1183	0.3687	0.04035	0.09878	0.4194	0.07618	0.1459	0.405	0.04065	0.105	0.3615
-Circulatory System	-Cardiovascular Diseases	0.176	0.4238	1.532	0.126	0.3118	1.378	0.3045	0.6897	1.247	0.1241	0.3186	1.546
-Digestive System	-Cardiovascular Diseases	0.004317	0.0181	0.07182	0.00385	0.01451	0.07129	0.006453	0.01867	0.04914	0.003164	0.01176	0.05686
-Excretory System	-Cardiovascular Diseases	0.04319	0.07017	0.2694	0.03185	0.05103	0.2083	0.03456	0.1929	0.3215	0.02613	0.04532	0.2092
-Nervous System	-Cardiovascular Diseases	0.02025	0.06707	1.266	0.01903	0.05206	1.141	0.02263	0.07422	1.439	0.01418	0.04672	1.173
-Sensory System	-Cardiovascular Diseases	0	0	0.005419	0	0	0.004636	0	0	0.007853	0	0	0.004046
-Development	-Cardiovascular Diseases	0.03046	0.04649	0.6534	0.0318	0.04959	0.6444	0.03722	0.05232	0.6249	0.03186	0.04883	0.6921
-Environmental Adaptation	-Cardiovascular Diseases	0	0.005985	0.3503	0	0.004318	0.2998	0	0.00762	0.3607	0	0.003705	0.289
Human Diseases	-Cardiovascular Diseases	3.383	5.607	6.79	3.073	5.083	6.755	4.316	6.67	8.123	3.016	4.657	6.883
-Cancers	-Cardiovascular Diseases	0.06153	0.124	0.8039	0.05135	0.09698	0.8367	0.08094	0.144	1.037	0.05732	0.1149	0.7465
-Immune System Diseases	-Cardiovascular Diseases	0.1772	0.4483	0.8922	0.1509	0.4493	0.9248	0.1507	0.3867	0.8583	0.1338	0.3912	0.8376
-Neurodegenerative Diseases	-Cardiovascular Diseases	0.3949	0.7623	3.465	0.296	0.6417	2.781	0.6238	1.191	3.955	0.2811	0.5881	2.432
-Cardiovascular Diseases	-Cardiovascular Diseases	1	1	1	1	1	1	1	1	1	1	1	1
-Metabolic Diseases	-Cardiovascular Diseases	0	0	0.3115	0	0	0.2882	0	0	0.3185	0	0	0.2853
-Infectious Diseases	-Cardiovascular Diseases	0.7597	0.9115	4.373	0.6835	0.8004	4.801	0.7663	1.542	4.633	0.6552	0.7985	5.055
Not Mapped	-Cardiovascular Diseases	7.076	8.009	16.02	5.916	6.773	13.39	10.32	12.06	18.08	5.75	6.364	13.57
-Not Mapped	-Cardiovascular Diseases	7.076	8.009	16.02	5.916	6.773	13.39	10.32	12.06	18.08	5.75	6.364	13.57
TOTAL	-Metabolic Diseases	112.7	3545	Inf	91.55	4282	Inf	134.7	4109	Inf	91.58	4523	Inf
MAPPED	-Metabolic Diseases	93.52	2942	Inf	75.64	3538	Inf	111.4	3398	Inf	75.18	3713	Inf
Genetic Information Processing	-Metabolic Diseases	19.32	972.9	Inf	17.75	1433	Inf	22.36	981.2	Inf	18.98	1656	Inf
-Transcription	-Metabolic Diseases	1.389	42.77	Inf	1.42	64.66	Inf	1.379	40.73	Inf	1.494	71.42	Inf
-Translation	-Metabolic Diseases	6.793	217.2	Inf	6.588	323	Inf	7.33	228	Inf	6.753	386.9	Inf
-Folding, Sorting and Degradation	-Metabolic Diseases	9.85	364.8	Inf	8.665	474.7	Inf	12.06	410.1	Inf	9.639	513.3	Inf
-DNA Maintenance	-Metabolic Diseases	1.286	348.1	Inf	1.074	570.2	Inf	1.59	302.3	Inf	1.096	684.1	Inf
-RNA Family	-Metabolic Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
Environmental Information Processing	-Metabolic Diseases	3.531	62.88	Inf	3.062	81.7	Inf	4.196	88.72	Inf	3.52	97.46	Inf
-Signal Transduction	-Metabolic Diseases	0.1958	8.968	Inf	0.1833	11.13	Inf	0.2173	13.16	Inf	0.2044	10.75	Inf
-Signaling Molecules and Interaction	-Metabolic Diseases	2.938	53.91	Inf	2.532	70.57	Inf	3.979	75.57	Inf	2.995	86.71	Inf
Cellular Processes	-Metabolic Diseases	43.55	1072	Inf	28.79	922.5	Inf	54.76	1414	Inf	24.62	807.1	Inf
-Crystallins	-Metabolic Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Stress Response	-Metabolic Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Vesicular Transport	-Metabolic Diseases	1.172	28.03	Inf	0.725	28.22	Inf	1.711	37.27	Inf	0.734	30.57	Inf
-Cytoskeleton	-Metabolic Diseases	39.7	932.5	Inf	23.2	740.9	Inf	50.04	1251	Inf	18.88	619.8	Inf
-Cell Motility	-Metabolic Diseases	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN
-Cell Growth and Death	-Metabolic Diseases	1.759	56.17	Inf	1.55	73.59	Inf	2.268	69.93	Inf	1.586	79.89	Inf
-Cell Communication	-Metabolic Diseases	0.6814	55.61	Inf	0.7382	79.76	Inf	0.6675	55.83	Inf	0.7163	76.8	Inf
Metabolism	-Metabolic Diseases	13.95	414.9	Inf	12.43	547.9	Inf	16.24	461.4	Inf	12	553.2	Inf
-Membrane Transport	-Metabolic Diseases	0.008646	0.1706	Inf	0.006743	0.2136	Inf	0.005506	0.09795	Inf	0.006051	0.1958	Inf
-Central Carbon Metabolism	-Metabolic Diseases	1.516	155.7	Inf	1.403	217.8	Inf	1.566	173.3	Inf	1.452	214.2	Inf
-Energy Metabolism	-Metabolic Diseases	0.4748	27.6	Inf	0.365	28.12	Inf	0.6352	35.01	Inf	0.3838	29.15	Inf
-Biosynthesis	-Metabolic Diseases	1.676	52.17	Inf	1.393	66.17	Inf	1.923	54.34	Inf	1.339	70.01	Inf
-Other Enzymes	-Metabolic Diseases	10.25	179.2	Inf	8.961	235.6	Inf	12.08	198.7	Inf	8.808	239.7	Inf
Organismal Systems	-Metabolic Diseases	3.323	93.7	Inf	2.694	114.2	Inf	4.213	121	Inf	2.859	135.7	Inf
-Immune System	-Metabolic Diseases	0.4197	55.4	Inf	0.3811	70.54	Inf	0.4856	70.78	Inf	0.4225	85.91	Inf
-Endocrine System	-Metabolic Diseases	0.1502	3.912	Inf	0.1149	4.812	Inf	0.2056	5.247	Inf	0.1269	5.6	Inf
-Circulatory System	-Metabolic Diseases	1.072	14.81	Inf	0.7993	15.37	Inf	1.466	20.97	Inf	0.8649	17.8	Inf
-Digestive System	-Metabolic Diseases	0.01805	1.527	Inf	0.01448	2.237	Inf	0.02461	1.286	Inf	0.01349	2.882	Inf
-Excretory System	-Metabolic Diseases	0.1238	13.32	Inf	0.08611	14.04	Inf	0.2443	18.58	Inf	0.08316	15.31	Inf
-Nervous System	-Metabolic Diseases	0.07733	2.072	Inf	0.06605	3.12	Inf	0.08766	1.558	Inf	0.05575	3.668	Inf
-Sensory System	-Metabolic Diseases	0	0.03889	NaN	0	0.03554	NaN	0	0.02602	NaN	0	0.01591	NaN
-Development	-Metabolic Diseases	0.08293	2.617	Inf	0.08607	4.048	Inf	0.08449	2.564	Inf	0.09147	4.479	Inf
-Environmental Adaptation	-Metabolic Diseases	0	1.388	Inf	0	1.33	Inf	0	1.438	Inf	0	1.225	Inf
Human Diseases	-Metabolic Diseases	9.852	325.6	Inf	8.821	438.8	Inf	9.661	331.5	Inf	8.724	463.6	Inf
-Cancers	-Metabolic Diseases	0.3162	80.16	Inf	0.227	129.2	Inf	0.4191	71.41	Inf	0.2819	128.2	Inf
-Immune System Diseases	-Metabolic Diseases	2.075	35.95	Inf	2.129	51.7	Inf	1.59	25.68	Inf	2.123	53.89	Inf
-Neurodegenerative Diseases	-Metabolic Diseases	1.651	49.98	Inf	1.027	45.48	Inf	2.379	68.89	Inf	1.102	47.33	Inf
-Cardiovascular Diseases	-Metabolic Diseases	1.784	82.91	Inf	1.735	119.3	Inf	1.189	68.87	Inf	1.873	137.8	Inf
-Metabolic Diseases	-Metabolic Diseases	1	1	NaN	1	1	NaN	1	1	NaN	1	1	NaN
-Infectious Diseases	-Metabolic Diseases	1.432	75.57	Inf	1.265	92.23	Inf	1.833	95.68	Inf	1.227	95.38	Inf
Not Mapped	-Metabolic Diseases	19.18	603.3	Inf	15.92	744.4	Inf	23.31	710.9	Inf	16.4	809.8	Inf
-Not Mapped	-Metabolic Diseases	19.18	603.3	Inf	15.92	744.4	Inf	23.31	710.9	Inf	16.4	809.8	Inf
TOTAL	-Infectious Diseases	9.598	44.39	103.7	7.223	43.83	96.26	11.71	42.78	107.4	6.47	45.8	94.88
MAPPED	-Infectious Diseases	7.965	36.84	86.04	5.968	36.21	79.53	9.684	35.38	88.83	5.311	37.6	77.89
Genetic Information Processing	-Infectious Diseases	1.811	12.87	20.7	1.638	14.73	22.38	2.072	10.25	19.91	1.519	15.46	23.2
-Transcription	-Infectious Diseases	0.1124	0.5607	1.219	0.1102	0.6529	1.469	0.1121	0.4257	1.025	0.1003	0.7164	1.516
-Translation	-Infectious Diseases	0.5813	2.632	6.256	0.5262	3.254	6.985	0.6352	2.27	5.782	0.4847	3.618	7.061
-Folding, Sorting and Degradation	-Infectious Diseases	0.9208	4.827	10.38	0.7931	5.147	10.84	1.113	4.286	10.63	0.7092	5.382	11.64
-DNA Maintenance	-Infectious Diseases	0.1385	2.845	5.184	0.1145	3.083	6.496	0.1824	2.368	4.007	0.1101	2.981	7.365
-RNA Family	-Infectious Diseases	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Infectious Diseases	0.1689	1.185	2.559	0.1431	1.312	3.089	0.2521	1.138	2.583	0.1445	1.331	3.244
-Signal Transduction	-Infectious Diseases	0.02169	0.1367	0.6547	0.02666	0.1449	0.5066	0.01957	0.1375	0.8992	0.02433	0.1665	0.4264
-Signaling Molecules and Interaction	-Infectious Diseases	0.1219	0.8961	2.403	0.1049	1.088	2.878	0.1864	0.9914	2.417	0.1134	1.102	3.064
Cellular Processes	-Infectious Diseases	2.968	14.19	30.41	1.538	10	22.78	4.194	14.81	36.05	1.141	8.462	19.23
-Crystallins	-Infectious Diseases	0	0	0	0	0	0	0	0	0	0	0	0
-Stress Response	-Infectious Diseases	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Infectious Diseases	0.06408	0.3708	0.9815	0.03873	0.306	0.8121	0.09682	0.3895	0.9725	0.03403	0.3206	0.8644
-Cytoskeleton	-Infectious Diseases	2.633	12.34	27.72	1.277	8.034	18.78	3.735	13.39	33.57	0.9128	6.499	15.34
-Cell Motility	-Infectious Diseases	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Infectious Diseases	0.03581	0.6058	1.228	0.03565	0.6641	1.225	0.04241	0.6237	1.237	0.03416	0.632	1.292
-Cell Communication	-Infectious Diseases	0.1243	0.5192	1.264	0.1056	0.6045	1.354	0.1405	0.4532	1.103	0.08639	0.5836	1.219
Metabolism	-Infectious Diseases	1.108	5.093	9.738	0.8567	5.524	9.821	1.387	4.724	8.855	0.7462	5.057	9.779
-Membrane Transport	-Infectious Diseases	0.0008049	0.002784	0.02318	0.000636	0.00286	0.02675	0.0007149	0.002028	0.02003	0.0005078	0.002457	0.02838
-Central Carbon Metabolism	-Infectious Diseases	0.1125	1.058	2.797	0.08682	1.198	2.868	0.1373	0.8924	2.541	0.08133	1.183	2.731
-Energy Metabolism	-Infectious Diseases	0.059	0.3652	0.9426	0.04791	0.3049	1.144	0.0686	0.3482	0.8328	0.04138	0.3127	1.103
-Biosynthesis	-Infectious Diseases	0.1451	0.6903	1.225	0.09793	0.7175	1.164	0.1618	0.5679	1.146	0.08118	0.734	1.091
-Other Enzymes	-Infectious Diseases	0.3619	2.371	4.626	0.2799	2.554	4.812	0.4277	2.077	4.814	0.2485	2.513	4.922
Organismal Systems	-Infectious Diseases	0.2592	1.485	3.27	0.2296	1.464	3.184	0.2972	1.265	3.409	0.1964	1.46	3.483
-Immune System	-Infectious Diseases	0.02295	0.5908	1.148	0.02036	0.679	1.119	0.02748	0.5027	1.026	0.01959	0.781	1.214
-Endocrine System	-Infectious Diseases	0.05176	0.0829	0.1823	0.05211	0.07611	0.1635	0.05483	0.07904	0.2009	0.05143	0.07346	0.1759
-Circulatory System	-Infectious Diseases	0.03956	0.4711	0.8784	0.02624	0.3763	0.9259	0.06037	0.5519	0.7994	0.02454	0.399	1.101
-Digestive System	-Infectious Diseases	0.0009871	0.01728	0.03844	0.0007738	0.01684	0.04788	0.001393	0.0135	0.02427	0.0006252	0.01795	0.04049
-Excretory System	-Infectious Diseases	0.01047	0.05685	0.2891	0.007023	0.0466	0.1929	0.01204	0.0451	0.3353	0.005879	0.03853	0.1919
-Nervous System	-Infectious Diseases	0.006709	0.02742	0.6774	0.006081	0.03383	0.7666	0.005378	0.02693	0.6365	0.004687	0.03845	0.8352
-Sensory System	-Infectious Diseases	0	0	0.006477	0	0	0.006244	0	0	0.006358	0	0	0.005688
-Development	-Infectious Diseases	0.007011	0.04468	0.86	0.006964	0.04948	0.9373	0.007343	0.04145	0.8132	0.006449	0.04813	1.013
-Environmental Adaptation	-Infectious Diseases	0	0.007878	0.1875	0	0.006317	0.2013	0	0.007265	0.1596	0	0.005464	0.2058
Human Diseases	-Infectious Diseases	1.495	3.458	7.068	1.407	3.57	6.972	1.481	3.349	7.278	1.362	3.536	6.749
-Cancers	-Infectious Diseases	0.01383	0.1226	1.001	0.01069	0.1209	1.148	0.01835	0.1392	0.7464	0.01134	0.1439	1.139
-Immune System Diseases	-Infectious Diseases	0.1008	0.287	1.066	0.09357	0.3418	1.246	0.07547	0.1896	0.6948	0.07468	0.3178	1.177
-Neurodegenerative Diseases	-Infectious Diseases	0.09029	0.7206	3.697	0.06274	0.7454	3.331	0.1346	0.72	4.124	0.06104	0.759	2.984
-Cardiovascular Diseases	-Infectious Diseases	0.2248	0.9453	1.245	0.201	1.162	1.372	0.1952	0.5839	1.043	0.1976	1.173	1.474
-Metabolic Diseases	-Infectious Diseases	0	0	0.3463	0	0	0.3881	0	0	0.3322	0	0	0.3574
-Infectious Diseases	-Infectious Diseases	1	1	1	1	1	1	1	1	1	1	1	1
Not Mapped	-Infectious Diseases	1.633	7.553	17.64	1.256	7.619	16.73	2.026	7.401	18.59	1.159	8.2	16.99
-Not Mapped	-Infectious Diseases	1.633	7.553	17.64	1.256	7.619	16.73	2.026	7.401	18.59	1.159	8.2	16.99
TOTAL	Not Mapped	5.877	5.877	5.877	5.753	5.753	5.753	5.78	5.78	5.78	5.585	5.585	5.585
MAPPED	Not Mapped	4.877	4.877	4.877	4.753	4.753	4.753	4.78	4.78	4.78	4.585	4.585	4.585
Genetic Information Processing	Not Mapped	1.007	1.199	1.71	1.115	1.329	2.055	0.9592	1.125	1.456	1.158	1.363	2.153
-Transcription	Not Mapped	0.06837	0.07064	0.07279	0.08522	0.08706	0.09039	0.05469	0.05663	0.05929	0.08661	0.08854	0.09239
-Translation	Not Mapped	0.3478	0.3543	0.3595	0.4079	0.419	0.4312	0.3056	0.3133	0.3202	0.4035	0.4177	0.4725
