Numerator	Denominator	Valgepea data mu 0 11	Valgepea data mu 0 21	Valgepea data mu 0 31	Valgepea data mu 0 40	Valgepea data mu 0 48	Valgepea data mu 0 11	Valgepea data mu 0 21	Valgepea data mu 0 31	Valgepea data mu 0 40	Valgepea data mu 0 48	Valgepea data mu 0 11	Valgepea data mu 0 21	Valgepea data mu 0 31	Valgepea data mu 0 40	Valgepea data mu 0 48
-Cell Structure	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Crystallins	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Stress Response	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-       Stress response	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Vesicular transport	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cellular Community	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Metabolism	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Immune System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Development	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cancers	-Cardiovascular Diseases	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN
-Immune Diseases	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Substance Dependence	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Endocrine and Metabolic Diseases	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Drug resistance	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
TOTAL	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
MAPPED	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Transcription	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Translation	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Structure	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Crystallins	-Endocrine and Metabolic Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Stress Response	-Endocrine and Metabolic Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-       Stress response	-Endocrine and Metabolic Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Vesicular transport	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Growth and Death	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cellular Community	-Endocrine and Metabolic Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Metabolism	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Endocrine and Metabolic Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Immune System	-Endocrine and Metabolic Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Endocrine System	-Endocrine and Metabolic Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Endocrine and Metabolic Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Endocrine and Metabolic Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Endocrine and Metabolic Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Endocrine and Metabolic Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Endocrine and Metabolic Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Development	-Endocrine and Metabolic Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Environmental Adaptation	-Endocrine and Metabolic Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Human Diseases	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cancers	-Endocrine and Metabolic Diseases	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN	Inf	NaN	NaN
-Immune Diseases	-Endocrine and Metabolic Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Endocrine and Metabolic Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Substance Dependence	-Endocrine and Metabolic Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Endocrine and Metabolic Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Endocrine and Metabolic Diseases	-Endocrine and Metabolic Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Drug resistance	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Not Mapped	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Endocrine and Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
TOTAL	-Infectious Diseases	697.5	856.7	11410	683.9	822.2	12240	795.7	1026	13630	901.4	1151	15400	935.2	1225	16180
MAPPED	-Infectious Diseases	627.7	770.9	10270	627.7	754.6	11230	735.7	948.2	12600	838.2	1070	14320	870.4	1140	15050
Genetic Information Processing	-Infectious Diseases	177.7	218.4	2894	186.1	224.2	3315	235.1	303.6	4006	279.6	357.3	4751	315.4	412.8	5424
-Transcription	-Infectious Diseases	27.81	36.38	470.5	28.92	37.19	534.8	35.85	49.55	630.8	40.58	55.55	709.9	43.53	61.24	770.1
-Translation	-Infectious Diseases	97.1	119	1584	106.1	127.3	1895	140.4	180.5	2399	173.5	221	2958	202.9	265.1	3499
-Folding, Sorting and Degradation	-Infectious Diseases	42.4	51.66	662.5	40.71	48.72	692	47.45	60.92	771.5	53.6	67.96	871.3	56.95	73.35	935
-DNA Maintenance	-Infectious Diseases	10.43	12.78	176.8	10.4	12.52	193.3	11.4	14.79	204.3	11.84	15.26	212.4	12.08	15.99	220
-RNA Family	-Infectious Diseases	0.000732	0.001698	0.0133	0.0006052	0.001374	0.01203	0.0005379	0.001309	0.01024	0.0005394	0.0013	0.01024	0.0005085	0.001258	0.009773
Environmental Information Processing	-Infectious Diseases	5.882	8.076	107.6	4.541	6.285	100.3	4.31	6.319	91.05	4.471	6.246	89.19	4.235	6.082	84.09
-Signal Transduction	-Infectious Diseases	5.823	8.013	106.7	4.541	6.284	100.3	4.31	6.319	91.04	4.471	6.246	89.19	4.234	6.082	84.09
-Signaling Molecules and Interaction	-Infectious Diseases	0.05337	0.06555	0.873	0.0002017	0.0002425	0.00361	0.0001793	0.0002311	0.003071	0.0001798	0.0002295	0.003071	0.0001695	0.000222	0.002932
Cellular Processes	-Infectious Diseases	12.18	14.54	203.4	7.623	9.164	130.2	9.005	11.61	145.2	10.04	12.82	160.8	10.49	13.74	168.2
-Cell Structure	-Infectious Diseases	0.9813	1.205	16.05	2.14	2.572	38.29	2.63	3.389	45.04	2.931	3.742	50.07	2.492	3.263	43.1
-Crystallins	-Infectious Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Stress Response	-Infectious Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-       Stress response	-Infectious Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular transport	-Infectious Diseases	0.01747	0.3315	4.577	0.01261	0.2515	3.948	0.01595	0.4193	5.99	0.01574	0.3501	5.074	0.01498	0.5431	7.895
-Cytoskeleton	-Infectious Diseases	2.609	3.205	40.6	2.577	3.098	43.64	2.796	3.604	44.91	3.035	3.874	49.17	3.238	4.24	52.75
-Cell Motility	-Infectious Diseases	5.914	7.577	105.5	0.003228	0.004204	0.06257	0.002869	0.004005	0.05323	0.002877	0.003978	0.05323	0.002712	0.003847	0.05082
-Cell Growth and Death	-Infectious Diseases	2.394	2.94	36.7	2.663	3.225	44.28	3.227	4.158	49.23	3.709	4.818	56.45	4.203	5.634	64.36
-Cellular Community	-Infectious Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Metabolism	-Infectious Diseases	430	531.5	7060	428	517.9	7683	485.8	630.8	8357	542.6	697.4	9313	538.7	710.8	9376
-Membrane Transport	-Infectious Diseases	71.95	89.41	1154	65.88	79.76	1144	71.36	92.22	1183	71.74	91.75	1189	62.53	83.28	1077
-Central Carbon Metabolism	-Infectious Diseases	163	213.1	2834	167.8	197.6	3063	179.6	225.6	3130	182.8	226.3	3174	168.8	212.6	2951
-Energy Metabolism	-Infectious Diseases	15.44	25.04	238.4	17.54	28.53	296.4	22.2	36.66	361.8	23.78	39.02	382.1	22.03	34.86	374.1
-Biosynthesis	-Infectious Diseases	108	134.8	1754	122.4	150.1	2187	154.3	204.5	2639	201.3	263	3435	217.6	292.2	3760
-Other Enzymes	-Infectious Diseases	70.39	83.62	1080	54.27	78.09	993.1	58.26	93.55	1043	63	98.55	1132	67.79	97.11	1214
Organismal Systems	-Infectious Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Immune System	-Infectious Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Endocrine System	-Infectious Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Circulatory System	-Infectious Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Digestive System	-Infectious Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Excretory System	-Infectious Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Nervous System	-Infectious Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Sensory System	-Infectious Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Development	-Infectious Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Environmental Adaptation	-Infectious Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	-Infectious Diseases	1.029	1.814	31.59	1.031	1.82	40.36	1.042	1.731	37.01	1.048	1.76	41.34	1.063	1.692	40.15
-Cancers	-Infectious Diseases	0	0	0.4638	0	0	0.3604	0	0	0.2732	0	0	0.2835	0	0	0.28
-Immune Diseases	-Infectious Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Neurodegenerative Diseases	-Infectious Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Substance Dependence	-Infectious Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cardiovascular Diseases	-Infectious Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Infectious Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Infectious Diseases	-Infectious Diseases	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Drug resistance	-Infectious Diseases	0.02926	0.6251	29.96	0.03095	0.6145	38.82	0.04189	0.7307	35.64	0.04776	0.76	39.95	0.06266	0.6925	38.78
Not Mapped	-Infectious Diseases	69.79	85.72	1142	56.26	67.64	1007	59.99	77.32	1028	63.22	80.7	1080	64.79	84.84	1121
-Not Mapped	-Infectious Diseases	69.79	85.72	1142	56.26	67.64	1007	59.99	77.32	1028	63.22	80.7	1080	64.79	84.84	1121
TOTAL	-Drug resistance	152.7	1674	29280	139.6	1663	26560	122	1679	24480	129.6	1866	24090	124.4	2092	19540
MAPPED	-Drug resistance	137.4	1507	26350	128.2	1527	24380	112.8	1553	22630	120.5	1735	22400	115.8	1947	18190
Genetic Information Processing	-Drug resistance	39.15	426.7	7414	38.25	452.7	7177	36.25	496.3	7182	40.37	578.8	7425	42.14	705.7	6556
-Transcription	-Drug resistance	6.519	66.77	1195	6.328	70.35	1152	5.87	75.67	1132	6.211	84.01	1112	6.169	97.38	931.4
-Translation	-Drug resistance	21.36	233.1	4027	21.72	258.1	4069	21.55	296.4	4262	24.96	359.3	4582	27	453.9	4190
-Folding, Sorting and Degradation	-Drug resistance	9.077	101.8	1731	8.151	99.04	1533	7.115	100.2	1416	7.524	111	1392	7.384	127.4	1162
-DNA Maintenance	-Drug resistance	2.195	24.7	412.3	2.05	25	373.3	1.718	24.06	321.2	1.68	24.51	288.5	1.584	27.03	226.7
-RNA Family	-Drug resistance	0.0001959	0.002156	0.04438	0.000151	0.001759	0.03395	0.0001008	0.001375	0.0239	9.478e-05	0.001304	0.02082	8.268e-05	0.001363	0.01535
Environmental Information Processing	-Drug resistance	1.296	15.15	239.2	0.9524	11.05	166.7	0.6663	9.097	124.6	0.6379	9.256	111	0.5511	9.474	81.86
-Signal Transduction	-Drug resistance	1.283	15.02	237	0.9524	11.05	166.7	0.6663	9.096	124.6	0.6379	9.256	111	0.5511	9.474	81.85
-Signaling Molecules and Interaction	-Drug resistance	0.01169	0.1281	2.24	4.119e-05	0.0004906	0.007835	2.749e-05	0.0003784	0.005516	2.585e-05	0.0003722	0.004804	2.255e-05	0.0003792	0.003542
Cellular Processes	-Drug resistance	2.664	28.8	493.8	1.458	18.2	269.2	1.273	18.64	245.1	1.331	20.46	239.8	1.268	23.05	190
-Cell Structure	-Drug resistance	0.2149	2.356	41.19	0.4369	5.204	83.11	0.4032	5.55	80.9	0.4214	6.068	78.33	0.3315	5.574	52.07
-Crystallins	-Drug resistance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Stress Response	-Drug resistance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-       Stress response	-Drug resistance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular transport	-Drug resistance	0.003913	0.6673	4.294	0.0027	0.4597	2.85	0.002412	0.4398	3.898	0.002264	0.3831	2.882	0.001947	0.2824	5.656
-Cytoskeleton	-Drug resistance	0.5434	5.957	104.2	0.498	5.931	94.72	0.402	5.533	80.66	0.4138	5.958	76.92	0.4057	6.822	63.72
-Cell Motility	-Drug resistance	1.381	14.07	234.1	0.0007002	0.007852	0.1254	0.0004673	0.006055	0.08825	0.0004394	0.005955	0.07687	0.0003833	0.006068	0.05667
-Cell Growth and Death	-Drug resistance	0.4634	5.747	88.83	0.4771	6.524	90.75	0.4139	6.809	83.05	0.4526	7.815	84.13	0.4699	9.624	73.81
-Cellular Community	-Drug resistance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Metabolism	-Drug resistance	92.95	1018	18070	86.15	1025	16610	73.34	1009	14940	76.91	1107	14500	70.6	1186	11270
-Membrane Transport	-Drug resistance	15.02	163	3001	13.4	154.1	2510	10.86	143.6	2144	10.11	141.8	1875	7.819	135.5	1310
-Central Carbon Metabolism	-Drug resistance	37.13	373.8	7049	31.97	390.1	6151	25.36	362.5	5129	24.21	360.5	4529	21.25	364	3358
-Energy Metabolism	-Drug resistance	3.383	37.07	594.2	3.622	42.85	633.1	3.375	46.85	628.4	3.395	49.22	585.3	3.005	49.3	438.7
-Biosynthesis	-Drug resistance	23.16	255.1	4572	24.78	295.1	4793	23.37	324.6	4803	28.47	416.8	5444	28.39	486.8	4605
-Other Enzymes	-Drug resistance	13.02	171.9	2622	10.89	132	2286	9.061	123	1959	9.366	130.4	1844	9.243	144.5	1520
Organismal Systems	-Drug resistance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Immune System	-Drug resistance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Endocrine System	-Drug resistance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Circulatory System	-Drug resistance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Digestive System	-Drug resistance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Excretory System	-Drug resistance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Nervous System	-Drug resistance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Sensory System	-Drug resistance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Development	-Drug resistance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Environmental Adaptation	-Drug resistance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	-Drug resistance	1	1.938	35.18	1	1.722	33.31	1	1.651	24.87	1	1.568	21.94	1	1.716	16.96
-Cancers	-Drug resistance	0	0	0.02129	0	0	0.01387	0	0	0.01035	0	0	0.009716	0	0	0.009549
-Immune Diseases	-Drug resistance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Neurodegenerative Diseases	-Drug resistance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Substance Dependence	-Drug resistance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cardiovascular Diseases	-Drug resistance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Endocrine and Metabolic Diseases	-Drug resistance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Infectious Diseases	-Drug resistance	7.838e-05	0.9381	34.18	5.995e-05	0.722	32.31	3.952e-05	0.6507	23.87	3.703e-05	0.568	20.94	3.196e-05	0.7164	15.96
-Drug resistance	-Drug resistance	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Not Mapped	-Drug resistance	15.28	167.5	2930	11.49	136.8	2185	9.198	126.6	1846	9.089	130.9	1689	8.619	144.9	1354
-Not Mapped	-Drug resistance	15.28	167.5	2930	11.49	136.8	2185	9.198	126.6	1846	9.089	130.9	1689	8.619	144.9	1354
TOTAL	Not Mapped	9.993	9.993	9.993	12.16	12.16	12.16	13.26	13.26	13.26	14.26	14.26	14.26	14.43	14.43	14.43
MAPPED	Not Mapped	8.993	8.993	8.993	11.16	11.16	11.16	12.26	12.26	12.26	13.26	13.26	13.26	13.43	13.43	13.43
Genetic Information Processing	Not Mapped	2.524	2.547	2.598	3.275	3.308	3.374	3.875	3.92	3.989	4.373	4.422	4.494	4.814	4.866	4.943
-Transcription	Not Mapped	0.3985	0.4242	0.4318	0.5141	0.5488	0.5562	0.5976	0.6349	0.6408	0.6418	0.6803	0.6883	0.6718	0.7102	0.7218
-Translation	Not Mapped	1.374	1.39	1.4	1.862	1.883	1.897	2.309	2.335	2.351	2.712	2.739	2.756	3.095	3.125	3.141
-Folding, Sorting and Degradation	Not Mapped	0.5594	0.5939	0.6105	0.6639	0.7095	0.7298	0.7176	0.7736	0.7981	0.7705	0.8278	0.8535	0.8014	0.8583	0.8856
